item_id,authors,title,venue,year
555221,"['Etienne Boursier', 'Nicolas Flammarion']",Penalising the biases in norm regularisation enforces sparsity.,NeurIPS,2023
555222,"['Oussama Boussif', 'Ghait Boukachab', 'Dan Assouline', 'Stefano Massaroli', 'Tianle Yuan', 'Loubna Benabbou', 'Yoshua Bengio']",Improving *day-ahead* Solar Irradiance Time Series Forecasting by Leveraging Spatio-Temporal Context.,NeurIPS,2023
555223,"['Christos Boutsikas', 'Petros Drineas', 'Marios Mertzanidis', 'Alexandros Psomas 0001', 'Paritosh Verma']",Refined Mechanism Design for Approximately Structured Priors via Active Regression.,NeurIPS,2023
555224,"['Bariscan Bozkurt', 'Cengiz Pehlevan', 'Alper T. Erdogan']",Correlative Information Maximization: A Biologically Plausible Approach to Supervised Deep Neural Networks without Weight Symmetry.,NeurIPS,2023
555225,"['Manuel Brack', 'Felix Friedrich', 'Dominik Hintersdorf', 'Lukas Struppek', 'Patrick Schramowski', 'Kristian Kersting']",SEGA: Instructing Text-to-Image Models using Semantic Guidance.,NeurIPS,2023
555226,"['Janaka Chathuranga Brahmanage', 'Jiajing Ling', 'Akshat Kumar']",FlowPG: Action-constrained Policy Gradient with Normalizing Flows.,NeurIPS,2023
555227,"['Anand Brahmbhatt', 'Rishi Saket', 'Aravindan Raghuveer']",PAC Learning Linear Thresholds from Label Proportions.,NeurIPS,2023
555228,"['Cornelius Brand', 'Robert Ganian', 'Mathis Rocton']",New Complexity-Theoretic Frontiers of Tractability for Neural Network Training.,NeurIPS,2023
555229,"['David Brandfonbrener', 'Ofir Nachum', 'Joan Bruna']",Inverse Dynamics Pretraining Learns Good Representations for Multitask Imitation.,NeurIPS,2023
555230,"['Simina Brânzei', 'Mahsa Derakhshan', 'Negin Golrezaei', 'Yanjun Han']",Learning and Collusion in Multi-unit Auctions.,NeurIPS,2023
555231,"['Colin Bredenberg', 'Ezekiel Williams', 'Cristina Savin', 'Blake A. Richards', 'Guillaume Lajoie']",Formalizing locality for normative synaptic plasticity models.,NeurIPS,2023
555232,"['Johann Brehmer', 'Joey Bose', 'Pim de Haan', 'Taco S. Cohen']",EDGI: Equivariant Diffusion for Planning with Embodied Agents.,NeurIPS,2023
555233,"['Johann Brehmer', 'Pim de Haan', 'Sönke Behrends', 'Taco S. Cohen']",Geometric Algebra Transformer.,NeurIPS,2023
555234,"['Boris van Breugel', 'Nabeel Seedat', 'Fergus Imrie', 'Mihaela van der Schaar']",Can You Rely on Your Model Evaluation? Improving Model Evaluation with Synthetic Test Data.,NeurIPS,2023
555235,"['Ethan A. Brooks', 'Logan Walls', 'Richard L. Lewis', 'Satinder Singh 0001']",Large Language Models can Implement Policy Iteration.,NeurIPS,2023
555236,"['Nina Montaña Brown', 'Shaheer U. Saeed', 'Ahmed Abdulaal', 'Thomas Dowrick', 'Yakup Kilic', 'Sophie Wilkinson', 'Jack Gao', 'Meghavi Mashar', 'Chloe He 0002', 'Alkisti Stavropoulou', 'Emma Thomson', 'Zachary M. C. Baum', 'Simone Foti', 'Brian R. Davidson', 'Yipeng Hu', 'Matthew J. Clarkson']",SARAMIS: Simulation Assets for Robotic Assisted and Minimally Invasive Surgery.,NeurIPS,2023
555237,"['William Brown', 'Jon Schneider', 'Kiran Vodrahalli']",Is Learning in Games Good for the Learners?,NeurIPS,2023
555238,"['Nataly Brukhim', 'Amit Daniely', 'Yishay Mansour', 'Shay Moran']",Multiclass Boosting: Simple and Intuitive Weak Learning Criteria.,NeurIPS,2023
555239,"['Nataly Brukhim', 'Miro Dudík', 'Aldo Pacchiano', 'Robert E. Schapire']",A Unified Model and Dimension for Interactive Estimation.,NeurIPS,2023
555240,"['Lorenzo Brusca', 'Lars C. P. M. Quaedvlieg', 'Stratis Skoulakis', 'Grigorios Chrysos 0002', 'Volkan Cevher']",Maximum Independent Set: Self-Training through Dynamic Programming.,NeurIPS,2023
555241,"['Zhiqi Bu', 'Yu-Xiang Wang 0003', 'Sheng Zha', 'George Karypis']",Automatic Clipping: Differentially Private Deep Learning Made Easier and Stronger.,NeurIPS,2023
555242,"['Maria Sofia Bucarelli', 'Matilde Fjeldsø Larsen', 'Chris Schwiegelshohn', 'Mads Toftrup']",On Generalization Bounds for Projective Clustering.,NeurIPS,2023
555243,"['Simon Buchholz', 'Goutham Rajendran', 'Elan Rosenfeld', 'Bryon Aragam', 'Bernhard Schölkopf', 'Pradeep Ravikumar']",Learning Linear Causal Representations from Interventions under General Nonlinear Mixing.,NeurIPS,2023
555244,"['Emanuele Bugliarello', 'H. Hernan Moraldo', 'Ruben Villegas', 'Mohammad Babaeizadeh', 'Mohammad Taghi Saffar', 'Han Zhang 0010', 'Dumitru Erhan', 'Vittorio Ferrari', 'Pieter-Jan Kindermans', 'Paul Voigtlaender']",StoryBench: A Multifaceted Benchmark for Continuous Story Visualization.,NeurIPS,2023
555245,"['Alexander Bukharin', 'Yan Li', 'Yue Yu', 'Qingru Zhang', 'Zhehui Chen', 'Simiao Zuo', 'Chao Zhang', 'Songan Zhang', 'Tuo Zhao']",Robust Multi-Agent Reinforcement Learning via Adversarial Regularization: Theoretical Foundation and Stable Algorithms.,NeurIPS,2023
555246,"['Elie Bursztein', 'Marina Zhang', 'Owen Vallis', 'Xinyu Jia', 'Alexey Kurakin']",RETVec: Resilient and Efficient Text Vectorizer.,NeurIPS,2023
555247,"['Róbert Busa-Fekete', 'Heejin Choi', 'Travis Dick', 'Claudio Gentile', 'Andrés Muñoz Medina']",Easy Learning from Label Proportions.,NeurIPS,2023
555248,"['Dan Busbridge', 'Jason Ramapuram', 'Pierre Ablin', 'Tatiana Likhomanenko', 'Eeshan Gunesh Dhekane', 'Xavier Suau Cuadros', 'Russell Webb']",How to Scale Your EMA.,NeurIPS,2023
555249,"['Gon Buzaglo', 'Niv Haim', 'Gilad Yehudai', 'Gal Vardi', 'Yakir Oz', 'Yaniv Nikankin', 'Michal Irani']","Deconstructing Data Reconstruction: Multiclass, Weight Decay and General Losses.",NeurIPS,2023
555250,"['Kirill Bykov', 'Laura Kopf', 'Shinichi Nakajima', 'Marius Kloft', 'Marina M.-C. Höhne']",Labeling Neural Representations with Inverse Recognition.,NeurIPS,2023
555251,"['Vivien Cabannes', 'Stefano Vigogna']",How many samples are needed to leverage smoothness?,NeurIPS,2023
555252,"['Salva Rühling Cachay', 'Bo Zhao', 'Hailey Joren', 'Rose Yu']",DYffusion: A Dynamics-informed Diffusion Model for Spatiotemporal Forecasting.,NeurIPS,2023
555253,"['Zhongyi Cai', 'Ye Shi 0001', 'Wei Huang', 'Jingya Wang']",Fed-CO2: Cooperation of Online and Offline Models for Severe Data Heterogeneity in Federated Learning.,NeurIPS,2023
555254,"['YuFan Cai', 'Yun Lin 0001', 'Chenyan Liu', 'Jinglian Wu', 'Yifan Zhang', 'Yiming Liu', 'Yeyun Gong', 'Jin Song Dong']",On-the-Fly Adapting Code Summarization on Trainable Cost-Effective Language Models.,NeurIPS,2023
555255,"['Hengrui Cai', 'Yixin Wang', 'Michael I. Jordan', 'Rui Song 0006']",On Learning Necessary and Sufficient Causal Graphs.,NeurIPS,2023
555256,"['Zhongang Cai', 'Wanqi Yin', 'Ailing Zeng', 'Chen Wei', 'Qingping Sun', 'Wang Yanjun', 'Hui En Pang', 'Haiyi Mei', 'Mingyuan Zhang', 'Lei Zhang', 'Chen Change Loy', 'Lei Yang', 'Ziwei Liu 0002']",SMPLer-X: Scaling Up Expressive Human Pose and Shape Estimation.,NeurIPS,2023
555257,"['Xin-Qiang Cai', 'Pushi Zhang', 'Li Zhao 0007', 'Jiang Bian 0002', 'Masashi Sugiyama', 'Ashley Llorens']",Distributional Pareto-Optimal Multi-Objective Reinforcement Learning.,NeurIPS,2023
555258,"['Xin-Qiang Cai', 'Yu-Jie Zhang', 'Chao-Kai Chiang', 'Masashi Sugiyama']",Imitation Learning from Vague Feedback.,NeurIPS,2023
555259,"['Yuanhao Cai', 'Yuxin Zheng', 'Jing Lin', 'Xin Yuan', 'Yulun Zhang', 'Haoqian Wang']",Binarized Spectral Compressive Imaging.,NeurIPS,2023
555260,"['Scott Alexander Cameron', 'Arnu Pretorius', 'Stephen J. Roberts']",Nonparametric Boundary Geometry in Physics Informed Deep Learning.,NeurIPS,2023
555261,"['Andrew Campbell', 'William Harvey 0002', 'Christian Weilbach', 'Valentin De Bortoli', 'Thomas Rainforth', 'Arnaud Doucet']",Trans-Dimensional Generative Modeling via Jump Diffusion Models.,NeurIPS,2023
555262,"['Abdulkadir Canatar', 'Jenelle Feather', 'Albert J. Wakhloo', 'SueYeon Chung']",A Spectral Theory of Neural Prediction and Alignment.,NeurIPS,2023
555263,"['Yu Cao', 'Jingrun Chen', 'Yixin Luo', 'Xiang Zhou 0001']",Exploring the Optimal Choice for Generative Processes in Diffusion Models: Ordinary vs Stochastic Differential Equations.,NeurIPS,2023
555264,"['Jincheng Cao', 'Ruichen Jiang', 'Nazanin Abolfazli', 'Erfan Yazdandoost Hamedani', 'Aryan Mokhtari']",Projection-Free Methods for Stochastic Simple Bilevel Optimization with Convex Lower-level Problem.,NeurIPS,2023
555265,"['Shengcao Cao', 'Dhiraj Joshi', 'Liangyan Gui', 'Yu-Xiong Wang']",HASSOD: Hierarchical Adaptive Self-Supervised Object Detection.,NeurIPS,2023
555266,"['Bochuan Cao', 'Changjiang Li', 'Ting Wang 0006', 'Jinyuan Jia', 'Bo Li', 'Jinghui Chen']",IMPRESS: Evaluating the Resilience of Imperceptible Perturbations Against Unauthorized Data Usage in Diffusion-Based Generative AI.,NeurIPS,2023
555267,"['Yuxin Cao', 'Yian Li', 'Yumeng Zhu', 'Derui Wang', 'Minhui Xue']",Flow-Attention-based Spatio-Temporal Aggregation Network for 3D Mask Detection.,NeurIPS,2023
555268,"['Yuzhou Cao', 'Hussein Mozannar', 'Lei Feng 0006', 'Hongxin Wei', 'Bo An 0001']",In Defense of Softmax Parametrization for Calibrated and Consistent Learning to Defer.,NeurIPS,2023
555269,"['Kaidi Cao', 'Phitchaya Mangpo Phothilimthana', 'Sami Abu-El-Haija', 'Dustin Zelle', 'Yanqi Zhou', 'Charith Mendis', 'Jure Leskovec', 'Bryan Perozzi']",Learning Large Graph Property Prediction via Graph Segment Training.,NeurIPS,2023
555270,"['Yichao Cao', 'Qingfei Tang', 'Xiu Su', 'Song Chen', 'Shan You', 'Xiaobo Lu', 'Chang Xu 0002']",Detecting Any Human-Object Interaction Relationship: Universal HOI Detector with Spatial Prompt Learning on Foundation Models.,NeurIPS,2023
555271,"['Xinyuan Cao', 'Santosh S. Vempala']",Contrastive Moments: Unsupervised Halfspace Learning in Polynomial Time.,NeurIPS,2023
555272,"['Chengzhi Cao', 'Chao Yang', 'Ruimao Zhang', 'Shuang Li 0002']",Discovering Intrinsic Spatial-Temporal Logic Rules to Explain Human Actions.,NeurIPS,2023
555273,"['Yang Cao', 'Yihan Zeng', 'Hang Xu', 'Dan Xu']",CoDA: Collaborative Novel Box Discovery and Cross-modal Alignment for Open-vocabulary 3D Object Detection.,NeurIPS,2023
555274,"['Alexandre Capone', 'Sandra Hirche', 'Geoff Pleiss']",Sharp Calibrated Gaussian Processes.,NeurIPS,2023
555275,"['Constantine Caramanis', 'Dimitris Fotakis 0001', 'Alkis Kalavasis', 'Vasilis Kontonis', 'Christos Tzamos']",Optimizing Solution-Samplers for Combinatorial Problems: The Landscape of Policy-Gradient Method.,NeurIPS,2023
555276,"['Davide Carbone', 'Mengjian Hua', 'Simon Coste', 'Eric Vanden-Eijnden']",Efficient Training of Energy-Based Models Using Jarzynski Equality.,NeurIPS,2023
555277,"['Juan M. Cardenas', 'Ben Adcock', 'Nick C. Dexter']",CS4ML: A general framework for active learning with arbitrary data based on Christoffel functions.,NeurIPS,2023
555278,"['Nicholas Carlini', 'Milad Nasr', 'Christopher A. Choquette-Choo', 'Matthew Jagielski', 'Irena Gao', 'Pang Wei Koh', 'Daphne Ippolito', 'Florian Tramèr', 'Ludwig Schmidt']",Are aligned neural networks adversarially aligned?,NeurIPS,2023
555279,"['Wilka Carvalho', 'Andre Saraiva 0001', 'Angelos Filos', 'Andrew K. Lampinen', 'Loic Matthey', 'Richard L. Lewis', 'Honglak Lee', 'Satinder Singh 0001', 'Danilo Jimenez Rezende', 'Daniel Zoran']",Combining Behaviors with the Successor Features Keyboard.,NeurIPS,2023
555280,"['João B. S. Carvalho', 'Mengtao Zhang', 'Robin Geyer', 'Carlos Cotrini', 'Joachim M. Buhmann']",Invariant Anomaly Detection under Distribution Shifts: A Causal Perspective.,NeurIPS,2023
555281,"['Fabien Casenave', 'Brian Staber', 'Xavier Roynard']",MMGP: a Mesh Morphing Gaussian Process-based machine learning method for regression of physical problems under nonparametrized geometrical variability.,NeurIPS,2023
555282,"['Stephen Casper', 'Tong Bu', 'Yuxiao Li', 'Jiawei Li', 'Kevin Zhang', 'Kaivalya Hariharan', 'Dylan Hadfield-Menell']",Red Teaming Deep Neural Networks with Feature Synthesis Tools.,NeurIPS,2023
555283,"['Rui M. Castro', 'Fredrik Hellström', 'Tim van Erven']",Adaptive Selective Sampling for Online Prediction with Experts.,NeurIPS,2023
555284,"['Elliot Catt', 'Jordi Grau-Moya', 'Marcus Hutter', 'Matthew Aitchison', 'Tim Genewein', 'Grégoire Delétang', 'Kevin Li', 'Joel Veness']",Self-Predictive Universal AI.,NeurIPS,2023
555285,"['Semih Cayci', 'Atilla Eryilmaz']",Provably Robust Temporal Difference Learning for Heavy-Tailed Rewards.,NeurIPS,2023
555286,"['L. Elisa Celis', 'Amit Kumar', 'Anay Mehrotra', 'Nisheeth K. Vishnoi']",Bias in Evaluation Processes: An Optimization-Based Model.,NeurIPS,2023
555287,"['Marco Celotto', 'Jan Bím', 'Alejandro Tlaie', 'Vito De Feo', 'Alessandro Toso', 'Stefan Lemke', 'Daniel Chicharro', 'Hamed Nili', 'Malte Bieler', 'Ileana L. Hanganu-Opatz', 'Tobias Donner', 'Andrea Brovelli', 'Stefano Panzeri']",An information-theoretic quantification of the content of communication between brain regions.,NeurIPS,2023
555288,"['Jiazhong Cen', 'Zanwei Zhou', 'Jiemin Fang', 'Chen Yang 0023', 'Wei Shen 0002', 'Lingxi Xie', 'Dongsheng Jiang', 'Xiaopeng Zhang', 'Qi Tian 0001']",Segment Anything in 3D with NeRFs.,NeurIPS,2023
555289,"['Vicente Vivanco Cepeda', 'Gaurav Kumar Nayak', 'Mubarak Shah']",GeoCLIP: Clip-Inspired Alignment between Locations and Images for Effective Worldwide Geo-localization.,NeurIPS,2023
555290,"['Volkan Cevher', 'Ashok Cutkosky', 'Ali Kavis', 'Georgios Piliouras', 'Stratis Skoulakis', 'Luca Viano']",Alternation makes the adversary weaker in two-player games.,NeurIPS,2023
555291,"['Jungwoo Chae', 'Hyunin Cho', 'Sooyeon Go', 'Kyungmook Choi', 'Youngjung Uh']",Semantic Image Synthesis with Unconditional Generator.,NeurIPS,2023
555292,"['Darshan Chakrabarti', 'Jelena Diakonikolas', 'Christian Kroer']",Block-Coordinate Methods and Restarting for Solving Extensive-Form Games.,NeurIPS,2023
555293,"['Deeparnab Chakrabarty', 'Andrei Graur', 'Haotian Jiang', 'Aaron Sidford']",Parallel Submodular Function Minimization.,NeurIPS,2023
555294,"['Félix Chalumeau', 'Shikha Surana', 'Clément Bonnet', 'Nathan Grinsztajn', 'Arnu Pretorius', 'Alexandre Laterre', 'Tom Barrett']",Combinatorial Optimization with Policy Adaptation using Latent Space Search.,NeurIPS,2023
555295,"['Mathieu Chalvidal', 'Thomas Serre', 'Rufin VanRullen']",Learning Functional Transduction.,NeurIPS,2023
555296,"['Ahmad Chamma', 'Denis A. Engemann', 'Bertrand Thirion']",Statistically Valid Variable Importance Assessment through Conditional Permutations.,NeurIPS,2023
555297,"['Tsai Hor Chan', 'Kin Wai Lau', 'Jiajun Shen', 'Guosheng Yin', 'Lequan Yu']",Adaptive Uncertainty Estimation via High-Dimensional Testing on Latent Representations.,NeurIPS,2023
555298,"['Kartik Chandra', 'Tony Chen', 'Tzu-Mao Li', 'Jonathan Ragan-Kelley', 'Josh Tenenbaum 0001']",Inferring the Future by Imagining the Past.,NeurIPS,2023
555299,"['Wanxing Chang', 'Ye Shi 0001', 'Jingya Wang']",CSOT: Curriculum and Structure-Aware Optimal Transport for Learning with Noisy Labels.,NeurIPS,2023
555300,"['Matthew Chang', 'Aditya Prakash', 'Saurabh Gupta 0001']","Look Ma, No Hands! Agent-Environment Factorization of Egocentric Videos.",NeurIPS,2023
555301,"['Zheng Chang', 'Shuchen Weng', 'Peixuan Zhang', 'Yu Li 0003', 'Si Li 0001', 'Boxin Shi']",L-CAD: Language-based Colorization with Any-level Descriptions using Diffusion Priors.,NeurIPS,2023
555302,"['Sudhanshu Chanpuriya', 'Ryan A. Rossi', 'Anup B. Rao', 'Tung Mai', 'Nedim Lipka', 'Zhao Song 0002', 'Cameron Musco']",Exact Representation of Sparse Networks with Symmetric Nonnegative Embeddings.,NeurIPS,2023
555303,"['Chen-Hao Chao', 'Wei-Fang Sun', 'Yen-Chang Hsu', 'Zsolt Kira', 'Chun-Yi Lee']",Training Energy-Based Normalizing Flow with Score-Matching Objectives.,NeurIPS,2023
555304,"['Hava Chaptoukaev', 'Valeriya Strizhkova', 'Michele Panariello', 'Bianca Dalpaos', 'Aglind Reka', 'Valeria Manera', 'Susanne Thümmler', 'Esma Ismailova', 'Nicholas W. D. Evans', 'François Brémond', 'Massimiliano Todisco', 'Maria A. Zuluaga', 'Laura M. Ferrari']",StressID: a Multimodal Dataset for Stress Identification.,NeurIPS,2023
555305,"['Ian Char', 'Jeff Schneider 0001']",PID-Inspired Inductive Biases for Deep Reinforcement Learning in Partially Observable Control Tasks.,NeurIPS,2023
555306,"['Moses Charikar', 'Monika Henzinger', 'Lunjia Hu', 'Maximilian Vötsch', 'Erik Waingarten']","Simple, Scalable and Effective Clustering via One-Dimensional Projections.",NeurIPS,2023
555307,"['Zachary Charles', 'Nicole Mitchell', 'Krishna Pillutla', 'Michael Reneer', 'Zachary Garrett']",Towards Federated Foundation Models: Scalable Dataset Pipelines for Group-Structured Learning.,NeurIPS,2023
555308,"['Philippe Chatigny', 'Ivan Sergienko', 'Ryan Ferguson', 'Jordan Weir', 'Maxime Bergeron']",Learning the Efficient Frontier.,NeurIPS,2023
555309,"['Dibyadip Chatterjee', 'Fadime Sener', 'Shugao Ma', 'Angela Yao']",Opening the Vocabulary of Egocentric Actions.,NeurIPS,2023
555310,"['Aditya Chattopadhyay', 'Ryan Pilgrim', 'René Vidal']",Information Maximization Perspective of Orthogonal Matching Pursuit with Applications to Explainable AI.,NeurIPS,2023
555311,"['Siu Lun Chau', 'Krikamol Muandet', 'Dino Sejdinovic']",Explaining the Uncertain: Stochastic Shapley Values for Gaussian Process Models.,NeurIPS,2023
555312,"['Sapna Chaudhary', 'Mukulika Maity', 'Sandip Chakraborty', 'Naval Shukla']",A Dataset for Analyzing Streaming Media Performance over HTTP/3 Browsers.,NeurIPS,2023
555313,"['Hamza Tahir Chaudhry', 'Jacob A. Zavatone-Veth', 'Dmitry Krotov', 'Cengiz Pehlevan']",Long Sequence Hopfield Memory.,NeurIPS,2023
555314,"['Abhra Chaudhuri', 'Massimiliano Mancini', 'Zeynep Akata', 'Anjan Dutta 0001']",Transitivity Recovering Decompositions: Interpretable and Robust Fine-Grained Relationships.,NeurIPS,2023
555315,"['Sachin Chauhan', 'Zeel Bharatkumar Patel', 'Sayan Ranu', 'Rijurekha Sen', 'Nipun Batra 0001']",AirDelhi: Fine-Grained Spatio-Temporal Particulate Matter Dataset From Delhi For ML based Modeling.,NeurIPS,2023
555316,"['Juanma Zambrano Chaves', 'Nandita Bhaskhar', 'Maayane Attias', 'Jean-Benoit Delbrouck', 'Daniel L. Rubin', 'Andreas M. Loening', 'Curtis P. Langlotz', 'Akshay Chaudhari']",RaLEs: a Benchmark for Radiology Language Evaluations.,NeurIPS,2023
555317,"['Jerry Chee', 'Yaohui Cai', 'Volodymyr Kuleshov', 'Christopher De Sa']",QuIP: 2-Bit Quantization of Large Language Models With Guarantees.,NeurIPS,2023
555318,"['Omar Chehab', 'Aapo Hyvärinen', 'Andrej Risteski']","Provable benefits of annealing for estimating normalizing constants: Importance Sampling, Noise-Contrastive Estimation, and beyond.",NeurIPS,2023
555319,"['Xuan Chen', 'Wenbo Guo 0002', 'Guanhong Tao 0001', 'Xiangyu Zhang 0001', 'Dawn Song']",BIRD: Generalizable Backdoor Detection and Removal for Deep Reinforcement Learning.,NeurIPS,2023
555320,"['Shi Chen', 'Ming Jiang 0019', 'Qi Zhao 0001']",What Do Deep Saliency Models Learn about Visual Attention?,NeurIPS,2023
555321,"['Jun Chen', 'Hong Chen 0004', 'Bin Gu 0001', 'Hao Deng']",Fine-Grained Theoretical Analysis of Federated Zeroth-Order Optimization.,NeurIPS,2023
555322,"['Xuyang Chen', 'Lin Zhao 0009']",Finite-Time Analysis of Single-Timescale Actor-Critic.,NeurIPS,2023
555323,"['Samantha Chen', 'Yusu Wang 0001']",Neural approximation of Wasserstein distance via a universal architecture for symmetric and factorwise group invariant functions.,NeurIPS,2023
555324,"['Hanting Chen', 'Yunhe Wang 0001', 'Jianyuan Guo', 'Dacheng Tao']",VanillaNet: the Power of Minimalism in Deep Learning.,NeurIPS,2023
555325,"['Hanlin Chen', 'Chen Li 0038', 'Mengqi Guo', 'Zhiwen Yan', 'Gim Hee Lee']",GNeSF: Generalizable Neural Semantic Fields.,NeurIPS,2023
555326,"['Minshuo Chen', 'Yu Bai 0017', 'H. Vincent Poor', 'Mengdi Wang']",Efficient RL with Impaired Observability: Learning to Act with Delayed and Missing State Observations.,NeurIPS,2023
555327,"['Xingyu Chen', 'Weiyao Wang 0001', 'Hao Tang', 'Matt Feiszli']",Object Reprojection Error (ORE): Camera pose benchmarks from lightweight tracking annotations.,NeurIPS,2023
555328,"['Dingshuo Chen', 'Yanqiao Zhu 0001', 'Jieyu Zhang', 'Yuanqi Du', 'Zhixun Li', 'Qiang Liu 0006', 'Shu Wu', 'Liang Wang 0056']",Uncovering Neural Scaling Laws in Molecular Representation Learning.,NeurIPS,2023
555329,"['Xiong-Hui Chen', 'Yang Yu 0001', 'Zhengmao Zhu', 'Zhihua Yu', 'Zhenjun Chen', 'Chenghe Wang', 'Yinan Wu', 'Rong-Jun Qin', 'Hongqiu Wu', 'Ruijin Ding', 'Fangsheng Huang']",Adversarial Counterfactual Environment Model Learning.,NeurIPS,2023
555330,"['Jiayu Chen', 'Vaneet Aggarwal', 'Tian Lan']",A Unified Algorithm Framework for Unsupervised Discovery of Skills based on Determinantal Point Process.,NeurIPS,2023
555331,"['Youguang Chen', 'George Biros']",FIRAL: An Active Learning Algorithm for Multinomial Logistic Regression.,NeurIPS,2023
555332,"['Tianyu Chen', 'Kevin Bello', 'Bryon Aragam', 'Pradeep Ravikumar']",iSCAN: Identifying Causal Mechanism Shifts among Nonlinear Additive Noise Models.,NeurIPS,2023
555333,"['Can Chen', 'Christopher Beckham', 'Zixuan Liu', 'Xue (Steve) Liu', 'Chris Pal']",Parallel-mentoring for Offline Model-based Optimization.,NeurIPS,2023
555334,"['Yongqiang Chen', 'Yatao Bian', 'Kaiwen Zhou', 'Binghui Xie', 'Bo Han', 'James Cheng']",Does Invariant Graph Learning via Environment Augmentation Learn Invariance?,NeurIPS,2023
555335,"['Wenjing Chen', 'Victoria G. Crawford']",Bicriteria Approximation Algorithms for the Submodular Cover Problem.,NeurIPS,2023
555336,"['Shengyuan Chen', 'Yunfeng Cai', 'Huang Fang', 'Xiao Huang 0001', 'Mingming Sun']",Differentiable Neuro-Symbolic Reasoning on Large-Scale Knowledge Graphs.,NeurIPS,2023
555337,"['Zheng Chen', 'Yan-Pei Cao', 'Yuan-Chen Guo', 'Chen Wang', 'Ying Shan', 'Song-Hai Zhang']",PanoGRF: Generalizable Spherical Radiance Fields for Wide-baseline Panoramas.,NeurIPS,2023
555338,"['Jinpeng Chen', 'Runmin Cong', 'Yuxuan Luo', 'Horace Ho-Shing Ip', 'Sam Kwong']",Saving 100x Storage: Prototype Replay for Reconstructing Training Sample Distribution in Class-Incremental Semantic Segmentation.,NeurIPS,2023
555339,"['Sitan Chen', 'Sinho Chewi', 'Holden Lee', 'Yuanzhi Li', 'Jianfeng Lu 0001', 'Adil Salim']",The probability flow ODE is provably fast.,NeurIPS,2023
555340,"['Yi-Chung Chen', 'Hsi-Wen Chen', 'Shun-Gui Wang', 'Ming-Syan Chen']",SPACE: Single-round Participant Amalgamation for Contribution Evaluation in Federated Learning.,NeurIPS,2023
555341,"['Hongjie Chen', 'Vincent Cohen-Addad', 'Tommaso d&apos;Orsi', 'Alessandro Epasto', 'Jacob Imola', 'David Steurer', 'Stefan Tiegel']",Private estimation algorithms for stochastic block models and mixture models.,NeurIPS,2023
555342,"['Jiacheng Chen', 'Ruizhi Deng', 'Yasutaka Furukawa']",PolyDiffuse: Polygonal Shape Reconstruction via Guided Set Diffusion Models.,NeurIPS,2023
555343,"['Angelica Chen', 'David Dohan', 'David R. So']",EvoPrompting: Language Models for Code-Level Neural Architecture Search.,NeurIPS,2023
555344,"['Chao Chen', 'Zhihang Fu', 'Kai Liu', 'Ze Chen', 'Mingyuan Tao', 'Jieping Ye']",Optimal Parameter and Neuron Pruning for Out-of-Distribution Detection.,NeurIPS,2023
555345,"['Lisha Chen', 'Heshan Devaka Fernando', 'Yiming Ying', 'Tianyi Chen']","Three-Way Trade-Off in Multi-Objective Learning: Optimization, Generalization and Conflict-Avoidance.",NeurIPS,2023
555346,"['Qinyi Chen', 'Negin Golrezaei', 'Djallel Bouneffouf 0001']",Non-Stationary Bandits with Auto-Regressive Temporal Dependency.,NeurIPS,2023
555347,"['Xinyi Chen', 'Elad Hazan']",Online Control for Meta-optimization.,NeurIPS,2023
555348,"['Yifang Chen', 'Yingbing Huang', 'Simon S. Du', 'Kevin G. Jamieson', 'Guanya Shi']",Active representation learning for general task space with applications in robotics.,NeurIPS,2023
555349,"['Jingye Chen', 'Yupan Huang', 'Tengchao Lv', 'Lei Cui 0001', 'Qifeng Chen', 'Furu Wei']",TextDiffuser: Diffusion Models as Text Painters.,NeurIPS,2023
555350,"['Wenhu Chen', 'Hexiang Hu', 'Yandong Li', 'Nataniel Ruiz', 'Xuhui Jia', 'Ming-Wei Chang', 'William W. Cohen']",Subject-driven Text-to-Image Generation via Apprenticeship Learning.,NeurIPS,2023
555351,"['Shengzhuang Chen', 'Long-Kai Huang', 'Jonathan Richard Schwarz', 'Yilun Du', 'Ying Wei 0001']",Secure Out-of-Distribution Task Generalization with Energy-Based Models.,NeurIPS,2023
555352,"['Haoran Chen', 'Xintong Han', 'Zuxuan Wu', 'Yu-Gang Jiang']",Multi-Prompt Alignment for Multi-Source Unsupervised Domain Adaptation.,NeurIPS,2023
555353,"['Yilan Chen 0002', 'Wei Huang', 'Hao Wang', 'Charlotte Loh', 'Akash Srivastava', 'Lam M. Nguyen', 'Lily Weng']",Analyzing Generalization of Neural Networks through Loss Path Kernels.,NeurIPS,2023
555354,"['Yongqiang Chen', 'Wei Huang', 'Kaiwen Zhou', 'Yatao Bian', 'Bo Han', 'James Cheng']",Understanding and Improving Feature Learning for Out-of-Distribution Generalization.,NeurIPS,2023
555355,"['Zhimin Chen', 'Longlong Jing', 'Yingwei Li', 'Bing Li 0008']",Bridging the Domain Gap: Self-Supervised 3D Scene Understanding with Foundation Models.,NeurIPS,2023
555356,"['Shirui Chen', 'Linxing Jiang', 'Rajesh P. N. Rao', 'Eric Shea-Brown']",Expressive probabilistic sampling in recurrent neural networks.,NeurIPS,2023
555357,"['Yongbo Chen 0001', 'Hanna Kurniawati']",POMDP Planning for Object Search in Partially Unknown Environment.,NeurIPS,2023
